
Check Type,Current Price,SMA Short,SMA Long,RSI
HOLD,40257.460000,0.034896,14.588634
HOLD,39369.430000,0.034896,14.588634
HOLD,40149.990000,0.034896,14.588634
HOLD,39491.720000,0.034896,14.588634
SELL,40147.470000,0.0,1415.568999,-44.284434
BUY,39722.640000,0.035280,14.145690
HOLD,41191.260000,0.035280,14.145690
SELL,41368.710000,0.0,1473.622289,58.063290
HOLD,41149.980000,0.000000,1473.622289
HOLD,39876.120000,0.000000,1473.622289
HOLD,40196.230000,0.000000,1473.622289
BUY,40039.870000,0.036436,14.726223
HOLD,40394.060000,0.036436,14.726223
HOLD,40399.310000,0.036436,14.726223
SELL,40493.320000,0.0,1490.124118,16.511829
BUY,40435.680000,0.036483,14.891241
HOLD,40266.300000,0.036483,14.891241
SELL,40445.300000,0.0,1490.455087,0.340968
HOLD,39729.960000,0.000000,1490.455087
HOLD,38984.920000,0.000000,1490.455087
HOLD,39464.460000,0.000000,1490.455087
BUY,40835.160000,0.036134,14.894551
HOLD,40676.880000,0.036134,14.894551
SELL,41345.630000,0.0,1508.880571,18.435484
HOLD,41341.930000,0.000000,1508.880571
HOLD,41709.690000,0.000000,1508.880571
BUY,40965.950000,0.036464,15.078806
HOLD,41648.810000,0.036464,15.078806
SELL,42553.200000,0.0,1566.738417,57.867847
BUY,41218.810000,0.037630,15.657384
SELL,40558.270000,0.0,1541.862182,-24.866236
BUY,40432.510000,0.037753,15.408622
SELL,39623.540000,0.0,1511.301237,-30.550945
HOLD,39575.350000,0.000000,1511.301237
BUY,39669.990000,0.037716,15.103012
SELL,39895.000000,0.0,1519.767685,8.476448
HOLD,39708.920000,0.000000,1519.767685
BUY,39429.990000,0.038158,15.187677
HOLD,39548.320000,0.038158,15.187677
HOLD,38499.450000,0.038158,15.187677
SELL,39203.360000,0.0,1511.099935,-8.657750
HOLD,40426.080000,0.000000,1511.099935
HOLD,40645.390000,0.000000,1511.099935
BUY,38444.890000,0.038913,15.100999
SELL,38179.530000,0.0,1500.754099,-10.335836
BUY,38877.580000,0.038216,14.997541
HOLD,39099.060000,0.038216,14.997541
HOLD,39230.010000,0.038216,14.997541
HOLD,39622.580000,0.038216,14.997541
SELL,40221.020000,0.0,1552.075035,51.330936
BUY,39522.120000,0.038878,15.510750
HOLD,38837.290000,0.038878,15.510750
HOLD,38339.030000,0.038878,15.510750
SELL,38656.370000,0.0,1518.396116,-33.668920
BUY,38560.160000,0.038984,15.173961
